,Year,G,Pos,AST,BLK,Player,FG,STL,PTS,TRB,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
1556,1984.0,80.0,SG,228.0,32.0,T.R. Dunn,174.0,173.0,454.0,574.0,4.76,3.63875,8.39875,5.675,2.85,7.175,0.4,2.1625,2.175
2420,1986.0,14.0,SF,3.0,3.0,Jay Murphy,16.0,4.0,41.0,15.0,2.207142857142857,0.5785714285714285,2.7857142857142856,2.9285714285714284,0.21428571428571427,1.0714285714285714,0.21428571428571427,0.2857142857142857,1.1428571428571428
1339,1983.0,8.0,SG,7.0,0.0,Guy Morgan,7.0,2.0,15.0,17.0,1.575,0.925,2.5,1.875,0.875,2.125,0.0,0.25,0.875
3322,1988.0,22.0,C,1.0,15.0,Granville Waiters,9.0,2.0,18.0,28.0,0.6227272727272727,0.740909090909091,1.3636363636363638,0.8181818181818182,0.045454545454545456,1.2727272727272727,0.6818181818181818,0.09090909090909093,0.4090909090909091
2062,1985.0,68.0,SF,69.0,21.0,Charles Pittman,107.0,20.0,323.0,227.0,3.6852941176470586,1.5161764705882357,5.201470588235294,4.75,1.0147058823529411,3.3382352941176467,0.3088235294117647,0.29411764705882354,1.5735294117647058
254,1980.0,1.0,SF,0.0,0.0,John Olive,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0
1374,1983.0,76.0,PG,280.0,4.0,Kelvin Ransey,343.0,58.0,840.0,147.0,8.924999999999997,1.0184210526315791,9.943421052631578,11.052631578947368,3.684210526315789,1.9342105263157892,0.05263157894736842,0.7631578947368421,4.5131578947368425
2723,1987.0,81.0,SF,251.0,19.0,Eddie Johnson,606.0,42.0,1516.0,353.0,14.469135802469134,1.969135802469136,16.438271604938272,18.71604938271605,3.098765432098765,4.3580246913580245,0.2345679012345679,0.5185185185185185,7.481481481481483
3670,1989.0,80.0,PF,174.0,76.0,Harold Pressley,383.0,93.0,981.0,485.0,9.4975,3.0587500000000003,12.55625,12.2625,2.175,6.0625,0.95,1.1625,4.7875
1950,1985.0,80.0,PG,417.0,10.0,Lionel Hollins,249.0,78.0,609.0,173.0,6.682499999999999,1.1949999999999998,7.877499999999999,7.6125,5.2125,2.1625,0.125,0.975,3.1125
2722,1987.0,24.0,SG,115.0,1.0,Eddie Johnson,85.0,12.0,217.0,46.0,7.641666666666667,0.9291666666666668,8.570833333333333,9.041666666666666,4.791666666666667,1.9166666666666667,0.04166666666666666,0.5,3.5416666666666665
1543,1984.0,79.0,SF,310.0,4.0,Adrian Dantley*,802.0,61.0,2418.0,448.0,23.225316455696202,2.5151898734177216,25.740506329113927,30.60759493670886,3.924050632911392,5.670886075949367,0.05063291139240506,0.7721518987341772,10.151898734177216
2590,1987.0,11.0,PF,1.0,2.0,Joe Binion,4.0,2.0,14.0,18.0,0.9454545454545452,0.7636363636363637,1.709090909090909,1.2727272727272727,0.09090909090909093,1.6363636363636365,0.18181818181818185,0.18181818181818185,0.3636363636363637
1687,1984.0,70.0,C,31.0,12.0,Mark McNamara,157.0,14.0,388.0,317.0,4.192857142857142,1.9228571428571428,6.115714285714286,5.542857142857144,0.4428571428571429,4.5285714285714285,0.17142857142857146,0.2,2.242857142857143
2472,1986.0,44.0,PF,61.0,4.0,Lonnie Shelton,92.0,21.0,198.0,143.0,3.636363636363636,1.4704545454545457,5.1068181818181815,4.5,1.3863636363636365,3.25,0.09090909090909093,0.4772727272727273,2.090909090909091
994,1982.0,40.0,PF,26.0,16.0,James Ray,51.0,10.0,124.0,65.0,2.4275,0.845,3.2725,3.1,0.65,1.625,0.4,0.25,1.275
3781,1989.0,37.0,SF,17.0,1.0,Eric White,62.0,10.0,158.0,70.0,3.2486486486486483,0.845945945945946,4.094594594594596,4.27027027027027,0.4594594594594595,1.891891891891892,0.027027027027027032,0.2702702702702703,1.6756756756756757
250,1980.0,78.0,SG,314.0,4.0,Mike Newlin,611.0,115.0,1634.0,264.0,16.252564102564104,1.8115384615384615,18.064102564102566,20.94871794871795,4.0256410256410255,3.3846153846153846,0.05128205128205128,1.4743589743589745,7.833333333333332
2279,1986.0,80.0,C,101.0,369.0,Mark Eaton,277.0,33.0,676.0,675.0,6.51375,4.8824999999999985,11.396249999999998,8.45,1.2625,8.4375,4.6125,0.4125,3.4625
3436,1989.0,82.0,PG,604.0,5.0,Lester Conner,309.0,181.0,843.0,355.0,9.046341463414633,2.4121951219512194,11.45853658536585,10.280487804878051,7.365853658536586,4.329268292682927,0.06097560975609756,2.207317073170732,3.768292682926829
2220,1986.0,58.0,SF,108.0,8.0,Junior Bridgeman,199.0,31.0,510.0,123.0,6.870689655172414,1.05,7.920689655172413,8.793103448275861,1.862068965517241,2.1206896551724137,0.13793103448275862,0.5344827586206896,3.431034482758621
2118,1985.0,19.0,SG,14.0,5.0,Terry Teagle,73.0,13.0,173.0,43.0,6.905263157894736,1.1894736842105262,8.094736842105263,9.105263157894736,0.7368421052631579,2.263157894736842,0.2631578947368421,0.6842105263157895,3.842105263157895
2159,1985.0,79.0,C,53.0,43.0,Jerome Whitehead,421.0,45.0,1026.0,622.0,9.758227848101264,3.4835443037974683,13.241772151898733,12.987341772151899,0.6708860759493671,7.8734177215189876,0.5443037974683544,0.569620253164557,5.329113924050633
1035,1982.0,7.0,SG,7.0,0.0,Kevin Stacom,14.0,1.0,30.0,7.0,3.4,0.4428571428571429,3.8428571428571434,4.285714285714286,1.0,1.0,0.0,0.14285714285714285,2.0
741,1982.0,49.0,SG,68.0,2.0,Ray Blume,102.0,23.0,226.0,41.0,3.7142857142857135,0.4877551020408164,4.202040816326531,4.612244897959183,1.3877551020408163,0.8367346938775511,0.040816326530612235,0.4693877551020408,2.0816326530612246
1967,1985.0,77.0,PG,968.0,25.0,Magic Johnson*,504.0,113.0,1406.0,476.0,15.950649350649352,3.0103896103896104,18.961038961038962,18.259740259740262,12.571428571428573,6.1818181818181825,0.3246753246753247,1.4675324675324677,6.545454545454546
793,1982.0,82.0,PG,509.0,6.0,Brad Davis,397.0,73.0,993.0,226.0,10.202439024390245,1.3914634146341462,11.593902439024387,12.109756097560975,6.2073170731707314,2.756097560975609,0.07317073170731707,0.8902439024390244,4.841463414634147
1703,1984.0,81.0,PF,192.0,28.0,Mark Olberding,249.0,50.0,759.0,445.0,7.340740740740738,2.48641975308642,9.827160493827158,9.370370370370368,2.3703703703703702,5.4938271604938285,0.34567901234567894,0.6172839506172839,3.0740740740740735
3396,1989.0,82.0,SG,197.0,9.0,John Battle,287.0,42.0,779.0,140.0,7.480487804878049,0.8695121951219512,8.35,9.5,2.4024390243902443,1.7073170731707317,0.1097560975609756,0.5121951219512195,3.5
1738,1984.0,65.0,PG,192.0,8.0,Lorenzo Romar,159.0,55.0,387.0,92.0,5.0030769230769225,0.856923076923077,5.8599999999999985,5.953846153846153,2.9538461538461536,1.4153846153846157,0.12307692307692307,0.8461538461538461,2.4461538461538463
3178,1988.0,82.0,PG,702.0,47.0,Nate McMillan,235.0,169.0,624.0,338.0,7.32560975609756,2.4390243902439024,9.764634146341463,7.609756097560974,8.560975609756097,4.121951219512195,0.573170731707317,2.0609756097560976,2.865853658536585
288,1980.0,69.0,SG,250.0,23.0,Charlie Scott,276.0,47.0,639.0,166.0,7.6072463768115925,1.2666666666666668,8.873913043478261,9.26086956521739,3.6231884057971016,2.4057971014492754,0.3333333333333333,0.6811594202898551,4.0
3026,1988.0,6.0,C,2.0,2.0,Darryl Dawkins,2.0,0.0,10.0,5.0,1.2666666666666666,0.43333333333333335,1.7,1.6666666666666667,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333
2558,1986.0,81.0,SG,306.0,14.0,Randy Wittman,467.0,81.0,1043.0,170.0,10.345679012345675,1.191358024691358,11.537037037037035,12.876543209876544,3.7777777777777777,2.098765432098765,0.1728395061728395,1.0,5.765432098765433
1564,1984.0,7.0,SG,6.0,0.0,Craig Ehlo,11.0,3.0,23.0,9.0,2.628571428571429,0.6428571428571429,3.271428571428572,3.2857142857142856,0.8571428571428571,1.2857142857142858,0.0,0.42857142857142855,1.5714285714285714
2989,1988.0,80.0,PF,103.0,83.0,Antoine Carr,281.0,38.0,705.0,289.0,6.777499999999999,1.89875,8.67625,8.8125,1.2875,3.6125,1.0375,0.475,3.5125
2611,1987.0,65.0,PF,34.0,48.0,Antoine Carr,134.0,14.0,342.0,156.0,3.9938461538461536,1.2461538461538464,5.239999999999998,5.2615384615384615,0.5230769230769231,2.4,0.7384615384615385,0.2153846153846154,2.0615384615384613
3450,1989.0,73.0,SF,171.0,13.0,Adrian Dantley*,470.0,43.0,1400.0,317.0,14.53698630136986,1.9671232876712328,16.504109589041093,19.17808219178082,2.3424657534246576,4.3424657534246585,0.1780821917808219,0.589041095890411,6.4383561643835625
1136,1983.0,82.0,PF,116.0,42.0,Kenny Carr,362.0,62.0,981.0,589.0,9.098780487804877,3.253658536585366,12.352439024390245,11.96341463414634,1.4146341463414631,7.182926829268293,0.5121951219512195,0.7560975609756098,4.414634146341464
454,1981.0,82.0,SG,295.0,23.0,Chris Ford,314.0,100.0,728.0,163.0,7.317073170731707,1.2451219512195122,8.56219512195122,8.878048780487807,3.597560975609756,1.9878048780487805,0.2804878048780488,1.2195121951219512,3.829268292682927
1896,1985.0,23.0,SG,98.0,0.0,Walter Davis,139.0,18.0,345.0,35.0,11.956521739130435,0.8434782608695651,12.8,15.0,4.260869565217392,1.5217391304347827,0.0,0.7826086956521741,6.043478260869565
2658,1987.0,3.0,PG,0.0,0.0,Jerry Eaves,1.0,1.0,4.0,1.0,0.9666666666666668,0.2333333333333333,1.2,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2955,1988.0,74.0,PF,112.0,16.0,Richard Anderson,171.0,51.0,448.0,303.0,4.771621621621621,1.90945945945946,6.681081081081081,6.054054054054054,1.5135135135135136,4.094594594594596,0.21621621621621626,0.6891891891891891,2.310810810810811
1955,1985.0,69.0,PF,119.0,35.0,Marc Iavaroni,162.0,35.0,411.0,304.0,4.749275362318841,2.066666666666667,6.815942028985507,5.956521739130435,1.7246376811594204,4.405797101449275,0.5072463768115942,0.5072463768115942,2.347826086956522
209,1980.0,63.0,PF,208.0,62.0,Maurice Lucas,371.0,42.0,923.0,537.0,11.504761904761903,3.9047619047619047,15.409523809523812,14.65079365079365,3.3015873015873014,8.523809523809524,0.984126984126984,0.6666666666666666,5.888888888888888
981,1982.0,80.0,C,140.0,192.0,Robert Parish*,669.0,68.0,1590.0,866.0,15.09875,5.305,20.40375,19.875,1.75,10.825,2.4,0.85,8.3625
986,1982.0,81.0,SG,114.0,8.0,Roger Phegley,233.0,36.0,556.0,154.0,5.374074074074074,0.9234567901234568,6.2975308641975305,6.864197530864197,1.4074074074074074,1.9012345679012344,0.09876543209876544,0.4444444444444444,2.8765432098765427
364,1981.0,47.0,C,54.0,8.0,Dennis Awtrey,44.0,12.0,102.0,108.0,1.8425531914893616,1.0468085106382978,2.8893617021276587,2.1702127659574466,1.1489361702127658,2.2978723404255317,0.1702127659574468,0.2553191489361702,0.9361702127659576
1087,1982.0,7.0,SG,16.0,2.0,Mike Woodson,30.0,7.0,83.0,13.0,9.185714285714283,1.1285714285714286,10.314285714285713,11.857142857142858,2.2857142857142856,1.8571428571428568,0.2857142857142857,1.0,4.285714285714286
3711,1989.0,2.0,PG,2.0,0.0,Keith Smart,0.0,0.0,2.0,1.0,0.8999999999999999,0.2,1.1,1.0,1.0,0.5,0.0,0.0,0.0
3534,1989.0,78.0,SG,465.0,8.0,Jeff Hornacek,440.0,129.0,1054.0,266.0,11.215384615384616,1.891025641025641,13.106410256410255,13.512820512820511,5.961538461538463,3.41025641025641,0.10256410256410256,1.6538461538461535,5.641025641025642
657,1981.0,14.0,PF,35.0,3.0,Lonnie Shelton,73.0,22.0,182.0,78.0,10.12142857142857,2.7642857142857147,12.885714285714286,13.0,2.5,5.571428571428571,0.21428571428571427,1.5714285714285714,5.214285714285714
2659,1987.0,8.0,PG,29.0,0.0,Franklin Edwards,9.0,5.0,28.0,10.0,3.2875,0.6875,3.975,3.5,3.625,1.25,0.0,0.625,1.125
3480,1989.0,80.0,C,188.0,281.0,Patrick Ewing*,727.0,117.0,1815.0,740.0,17.259999999999998,5.192500000000001,22.4525,22.6875,2.35,9.25,3.5125,1.4625,9.0875
2041,1985.0,78.0,PF,238.0,33.0,Calvin Natt,685.0,75.0,1817.0,610.0,17.794871794871792,3.5435897435897434,21.338461538461534,23.294871794871803,3.051282051282051,7.82051282051282,0.4230769230769231,0.9615384615384616,8.782051282051281
3271,1988.0,51.0,PG,180.0,3.0,Scott Skiles,86.0,22.0,223.0,66.0,3.9352941176470586,0.6647058823529411,4.6,4.372549019607844,3.5294117647058822,1.2941176470588236,0.05882352941176471,0.4313725490196079,1.6862745098039216
967,1982.0,4.0,PG,15.0,1.0,Lowes Moore,19.0,6.0,45.0,4.0,9.1,0.925,10.025,11.25,3.75,1.0,0.25,1.5,4.75
1902,1985.0,80.0,SG,441.0,68.0,Clyde Drexler*,573.0,177.0,1377.0,476.0,13.8675,3.2987500000000005,17.16625,17.2125,5.5125,5.95,0.85,2.2125,7.1625
3204,1988.0,27.0,PF,84.0,63.0,Larry Nance,160.0,18.0,437.0,213.0,12.544444444444444,4.055555555555555,16.6,16.185185185185187,3.111111111111111,7.888888888888888,2.333333333333333,0.6666666666666666,5.925925925925926
2806,1987.0,75.0,C,220.0,254.0,Hakeem Olajuwon*,677.0,140.0,1755.0,858.0,17.869333333333334,6.152,24.02133333333333,23.4,2.933333333333333,11.44,3.3866666666666667,1.8666666666666667,9.026666666666667
731,1982.0,80.0,SF,147.0,17.0,Gene Banks,311.0,55.0,767.0,411.0,7.4674999999999985,2.325,9.7925,9.5875,1.8375,5.1375,0.2125,0.6875,3.8875
1147,1983.0,75.0,PF,102.0,31.0,Jeff Cook,148.0,39.0,375.0,335.0,3.969333333333333,2.066666666666667,6.0360000000000005,5.0,1.36,4.466666666666667,0.4133333333333333,0.52,1.9733333333333332
611,1981.0,82.0,SF,277.0,31.0,Mark Olberding,348.0,75.0,1012.0,471.0,9.739024390243905,2.6853658536585368,12.42439024390244,12.341463414634148,3.3780487804878048,5.743902439024391,0.3780487804878049,0.9146341463414634,4.243902439024391
190,1980.0,40.0,PF,16.0,8.0,Mitch Kupchak,67.0,8.0,186.0,105.0,3.5025,1.17,4.6724999999999985,4.65,0.4,2.625,0.2,0.2,1.675
1443,1983.0,82.0,SF,157.0,160.0,Terry Tyler,421.0,103.0,990.0,540.0,9.347560975609756,3.596341463414634,12.943902439024392,12.073170731707316,1.9146341463414636,6.585365853658537,1.951219512195122,1.2560975609756098,5.134146341463413
1171,1983.0,81.0,C,114.0,152.0,Darryl Dawkins,401.0,67.0,968.0,420.0,9.141975308641976,2.885185185185185,12.027160493827159,11.950617283950615,1.4074074074074074,5.185185185185184,1.8765432098765433,0.8271604938271605,4.950617283950617
3332,1988.0,82.0,PG,337.0,12.0,Spud Webb,191.0,63.0,490.0,146.0,5.237804878048781,0.9865853658536586,6.224390243902439,5.975609756097561,4.109756097560975,1.7804878048780488,0.14634146341463414,0.7682926829268293,2.3292682926829267
3620,1989.0,24.0,SF,21.0,2.0,Todd Mitchell,43.0,16.0,123.0,50.0,3.9416666666666655,1.0583333333333331,5.0,5.125,0.875,2.083333333333333,0.08333333333333333,0.6666666666666666,1.7916666666666667
145,1980.0,38.0,SG,22.0,1.0,Brad Holland,44.0,15.0,106.0,17.0,2.184210526315789,0.3052631578947369,2.489473684210526,2.7894736842105257,0.5789473684210527,0.4473684210526316,0.02631578947368421,0.3947368421052632,1.1578947368421053
3738,1989.0,79.0,SF,176.0,105.0,Billy Thompson,349.0,56.0,854.0,572.0,8.454430379746835,3.507594936708861,11.962025316455696,10.810126582278484,2.2278481012658227,7.240506329113924,1.3291139240506329,0.7088607594936709,4.417721518987341
3663,1989.0,10.0,PF,6.0,2.0,Dave Popson,11.0,1.0,23.0,16.0,1.84,0.73,2.57,2.3,0.6,1.6,0.2,0.1,1.1
708,1981.0,81.0,SF,235.0,29.0,Jamaal Wilkes*,786.0,121.0,1827.0,435.0,17.339506172839506,2.703703703703704,20.0432098765432,22.555555555555557,2.9012345679012346,5.37037037037037,0.3580246913580247,1.4938271604938271,9.703703703703702
3237,1988.0,79.0,C,78.0,81.0,Blair Rasmussen,435.0,22.0,1002.0,437.0,9.626582278481012,2.6037974683544305,12.230379746835446,12.683544303797467,0.9873417721518988,5.5316455696202524,1.0253164556962024,0.27848101265822783,5.506329113924051
1578,1984.0,33.0,PF,10.0,6.0,John Garris,52.0,8.0,131.0,77.0,2.9969696969696966,1.0606060606060606,4.057575757575757,3.9696969696969697,0.30303030303030304,2.333333333333333,0.18181818181818185,0.24242424242424246,1.5757575757575757
588,1981.0,79.0,C,72.0,25.0,Tom McMillen,253.0,23.0,587.0,295.0,5.703797468354431,1.6759493670886076,7.3797468354430364,7.430379746835443,0.9113924050632912,3.734177215189873,0.3164556962025317,0.2911392405063291,3.2025316455696204
1677,1984.0,80.0,SF,205.0,24.0,Cedric Maxwell,317.0,63.0,955.0,461.0,9.265,2.63125,11.89625,11.9375,2.5625,5.7625,0.3,0.7875,3.9625
586,1981.0,35.0,PG,157.0,4.0,Billy McKinney,124.0,38.0,293.0,74.0,7.11142857142857,1.2057142857142855,8.317142857142857,8.371428571428572,4.485714285714286,2.1142857142857143,0.11428571428571427,1.0857142857142856,3.5428571428571427
592,1981.0,5.0,SF,4.0,0.0,Dick Miller,2.0,3.0,4.0,4.0,0.76,0.5,1.26,0.8,0.8,0.8,0.0,0.6,0.4
2741,1987.0,6.0,PF,1.0,3.0,Curtis Kitchen,3.0,2.0,9.0,9.0,1.1333333333333333,0.85,1.9833333333333332,1.5,0.16666666666666666,1.5,0.5,0.3333333333333333,0.5
2427,1986.0,13.0,PF,14.0,12.0,Kurt Nimphius,37.0,3.0,91.0,60.0,5.4,2.1923076923076925,7.592307692307693,7.0,1.0769230769230769,4.615384615384615,0.9230769230769232,0.2307692307692308,2.8461538461538463
1472,1983.0,74.0,PG,361.0,12.0,Rob Williams,191.0,89.0,515.0,136.0,6.105405405405405,1.1445945945945946,7.25,6.95945945945946,4.878378378378378,1.8378378378378382,0.16216216216216214,1.2027027027027026,2.581081081081081
230,1980.0,45.0,PF,221.0,17.0,George McGinnis,268.0,69.0,703.0,462.0,12.513333333333332,4.68,17.19333333333333,15.622222222222224,4.911111111111111,10.266666666666667,0.37777777777777777,1.5333333333333334,5.955555555555557
2976,1988.0,77.0,C,13.0,208.0,Manute Bol,75.0,11.0,176.0,275.0,1.731168831168831,2.2818181818181817,4.012987012987013,2.2857142857142856,0.16883116883116886,3.571428571428572,2.7012987012987013,0.14285714285714285,0.9740259740259741
2227,1986.0,78.0,PF,81.0,34.0,Michael Cage,204.0,62.0,521.0,417.0,5.144871794871795,2.507692307692308,7.652564102564102,6.67948717948718,1.0384615384615383,5.346153846153847,0.4358974358974359,0.7948717948717948,2.6153846153846154
3809,1989.0,48.0,PG,123.0,3.0,Danny Young,115.0,55.0,297.0,74.0,5.083333333333333,0.9791666666666666,6.0625,6.1875,2.5625,1.5416666666666667,0.0625,1.1458333333333333,2.395833333333333
3468,1989.0,61.0,C,21.0,23.0,Chris Dudley,73.0,9.0,185.0,157.0,2.3114754098360657,1.1868852459016397,3.4983606557377054,3.0327868852459017,0.3442622950819672,2.5737704918032787,0.3770491803278688,0.14754098360655735,1.1967213114754098
1899,1985.0,82.0,C,48.0,130.0,James Donaldson,351.0,28.0,929.0,668.0,8.475609756097562,3.8365853658536584,12.31219512195122,11.329268292682926,0.5853658536585366,8.146341463414632,1.5853658536585369,0.3414634146341464,4.280487804878049
1588,1984.0,64.0,SG,75.0,4.0,Kevin Grevey,178.0,27.0,446.0,81.0,5.390625,0.6515625,6.0421875,6.96875,1.171875,1.265625,0.0625,0.421875,2.78125
3273,1988.0,61.0,PG,434.0,8.0,Kenny Smith,331.0,92.0,841.0,138.0,11.616393442622948,1.3967213114754098,13.01311475409836,13.78688524590164,7.114754098360656,2.262295081967213,0.13114754098360654,1.5081967213114753,5.426229508196722
415,1981.0,79.0,SF,201.0,54.0,Jeff Cook,286.0,82.0,672.0,467.0,6.8253164556962025,2.8810126582278484,9.70632911392405,8.50632911392405,2.5443037974683542,5.911392405063292,0.6835443037974683,1.0379746835443038,3.620253164556962
2518,1986.0,80.0,PF,180.0,21.0,Jay Vincent,442.0,66.0,1106.0,368.0,10.68,2.1662500000000007,12.84625,13.825,2.25,4.6,0.2625,0.825,5.525
2578,1987.0,34.0,PF,20.0,23.0,James Bailey,112.0,12.0,282.0,137.0,6.252941176470588,1.9205882352941173,8.173529411764704,8.294117647058824,0.5882352941176471,4.029411764705882,0.6764705882352942,0.35294117647058826,3.294117647058824
2089,1985.0,82.0,PF,224.0,168.0,Ralph Sampson*,753.0,81.0,1809.0,853.0,16.90731707317073,5.071951219512195,21.979268292682924,22.060975609756103,2.731707317073171,10.402439024390244,2.048780487804878,0.9878048780487804,9.182926829268293
249,1980.0,25.0,SF,57.0,12.0,Calvin Natt,201.0,24.0,511.0,178.0,15.568,3.28,18.848,20.44,2.28,7.12,0.48,0.96,8.04
1809,1984.0,81.0,C,73.0,42.0,Jeff Wilkins,249.0,27.0,632.0,455.0,5.949382716049382,2.5024691358024693,8.451851851851849,7.802469135802469,0.9012345679012346,5.617283950617285,0.5185185185185185,0.3333333333333333,3.0740740740740735
1763,1984.0,61.0,PG,352.0,12.0,Reggie Theus,262.0,50.0,745.0,129.0,10.132786885245904,1.1508196721311477,11.28360655737705,12.21311475409836,5.770491803278688,2.114754098360656,0.19672131147540986,0.819672131147541,4.2950819672131155
901,1982.0,35.0,PF,14.0,3.0,Clarence Kea,26.0,4.0,81.0,61.0,1.774285714285714,0.7571428571428571,2.5314285714285707,2.3142857142857145,0.4,1.7428571428571429,0.08571428571428573,0.11428571428571427,0.7428571428571429
1349,1983.0,79.0,PG,566.0,4.0,Norm Nixon,533.0,104.0,1191.0,205.0,12.660759493670886,1.448101265822785,14.108860759493673,15.075949367088606,7.1645569620253164,2.59493670886076,0.05063291139240506,1.3164556962025316,6.746835443037975
3056,1988.0,18.0,PG,178.0,2.0,Sleepy Floyd,132.0,27.0,381.0,91.0,17.52777777777778,2.5055555555555555,20.03333333333333,21.166666666666668,9.888888888888891,5.0555555555555545,0.1111111111111111,1.5,7.333333333333332
